2072,59652,53063,84
2084,60119,52395,-9
2137,60109,52386,18
2120,60113,52389,24
2128,60118,52393,0
2128,60124,52390,13
2056,60144,52392,-21
2124,60160,52403,-29
2116,60185,52405,-7
2540,60208,52412,19
2388,60233,52425,25
2334,60250,52426,19
2012,60273,52433,-19
2007,60288,52442,-14
1980,60307,52449,-32
1992,60317,52451,-4
1988,60336,52453,-21
2008,60355,52463,36
2016,60356,52461,28
2010,60329,52450,45
2057,60230,52416,-10
1902,60120,52380,3
2000,60007,52341,-18
1992,59940,52326,-7
2010,59925,52322,-20
2052,59936,52318,24
2024,59963,52334,28
2126,59990,52339,38
2082,60016,52351,-16
2070,60046,52356,-9
2000,60067,52373,-38
1992,60088,52375,-182
1980,60104,52386,-14
2026,60104,52375,39
2012,60108,52376,-17
2016,60099,52374,-3
2048,60107,52384,-36
2040,60110,52385,-17
1872,60125,52384,-51
2010,60149,52398,4
1966,60164,52403,-7
3248,60197,52408,32
2256,60216,52423,0
2240,60231,52423,6
2048,60263,52431,-22
1980,60278,52446,-15
1968,60296,52442,-30
1980,60316,52453,18
1976,60332,52454,2
2028,60351,52466,40
2072,60346,52464,28
2024,60300,52446,219
2064,60194,52418,-38
2058,60072,52376,-22
2010,59974,52347,-5
2000,59917,52331,46
1998,59911,52324,27
2052,59921,52328,51
2016,59947,52343,5
2008,59974,52350,5
2047,60003,52359,-28
2030,60019,52370,-28
2058,60037,52373,5
2046,60061,52376,26
2047,60065,52377,27
2096,60066,52385,23
2072,60058,52371,-28
2084,60059,52382,-19
2072,60074,52378,-44
2066,60092,52392,-49
2096,60112,52396,13
2020,60124,52401,26
2046,60152,52406,16
1996,60175,52423,-15
3824,60201,52429,-35
3768,60229,52445,-35
2112,60241,52438,-44
2080,60268,52450,-51
1980,60282,52457,18
1928,60301,52458,27
1921,60314,52466,19
2004,60347,52475,-11
1972,60366,52484,-31
1761,60365,52476,-22
2005,60302,52465,-36
2000,60180,52421,-52
2040,60051,52373,13
1988,59943,52347,41
1981,59897,52324,36
2084,59891,52328,-21
2044,59917,52343,-45
2050,59948,52352,-40
2032,59968,52359,-22
2024,59991,52360,-38
2096,60021,52370,25
2044,60039,52377,51
2086,60070,52393,54
2112,60084,52395,-19
2072,60093,52395,-26
2072,60091,52389,-28
1984,60100,52393,-11
2084,60104,52404,-28
2132,60118,52406,28
2064,60141,52413,11
2072,60162,52422,27
2120,60181,52421,-10
2280,60216,52432,-41
2280,60237,52438,-46
2608,60262,52450,0
2524,60266,52447,-9
2024,60290,52455,29
1922,60310,52464,0
1936,60326,52470,17
1988,60338,52467,-19
2028,60362,52480,-15
2056,60380,52481,-24
2024,60373,52485,6
2016,60334,52468,-2
2074,60222,52431,27
1986,60089,52387,-5
2018,59967,52343,7
2037,59908,52328,-48
2052,59895,52319,-35
2060,59913,52328,-41
2008,59935,52337,30
2004,59959,52344,20
2100,59999,52356,1
2064,60022,52371,-13
2072,60043,52373,-2
2068,60074,52381,-24
2072,60086,52385,1
2082,60074,52377,-10
2084,60070,52380,19
2086,60051,52380,22
2112,60045,52373,36
2064,60056,52375,-6
2072,60067,52374,2
2082,60088,52381,-47
2324,60113,52388,2
2390,60131,52394,-19
2464,60162,52403,24
2416,60189,52422,27
2000,60213,52434,12
1968,60241,52443,-5
1970,60266,52453,6
1952,60279,52450,-18
2064,60310,52460,-24
2061,60328,52466,-33
2008,60335,52478,20
2022,60281,52459,15
2068,60191,52429,11
2024,60064,52387,-9
2141,59966,52355,-1
2001,59905,52337,-24
2064,59913,52337,19
2070,59934,52347,-5
2020,59976,52362,68
2018,60011,52373,67
2036,60056,52391,5
2044,60090,52403,-22
2056,60134,52411,-9
2024,60164,52425,-41
1948,60194,52442,23
2080,60202,52441,17
2080,60194,52443,46
2058,60193,52435,43
2092,60187,52435,-10
2088,60189,52438,-45
2098,60205,52442,-36
2132,60228,52445,-5
1996,60263,52462,21
1998,60291,52473,11
3744,60321,52478,25
3672,60344,52492,28
2056,60368,52492,-13
1976,60384,52503,-48
1978,60409,52507,-46
1924,60434,52521,5
2000,60452,52523,48
2004,60477,52534,51
1976,60506,52543,32
1990,60476,52532,47
2000,60388,52505,2
2032,60249,52457,-39
2036,60131,52419,-37
1980,60045,52393,9
2041,60026,52382,39
2041,60038,52383,43
2024,60066,52402,8
2043,60099,52402,26
2016,60130,52423,-27
2088,60153,52420,-51
2096,60191,52434,-56
2024,60218,52451,-17
2088,60249,52452,17
2069,60257,52460,12
2096,60252,52457,-11
2121,60242,52447,9
2076,60237,52448,-55
2128,60260,52459,-31
2128,60270,52457,-39
2046,60296,52463,41
2056,60328,52485,36
2050,60356,52490,27
3384,60385,52502,-13
3468,60409,52504,-6
2216,60435,52510,-33
1988,60467,52528,-15
1828,60504,52534,-34
1944,60530,52553,36
2008,60553,52564,32
2001,60576,52571,38
2018,60593,52573,1
2024,60599,52583,7
2020,60535,52556,-39
2064,60409,52514,-13
2072,60279,52471,-29
2004,60193,52437,31
2026,60153,52424,26
2024,60153,52422,34
2066,60176,52433,-17
2192,60199,52441,-13
2024,60227,52445,-50
2068,60261,52462,-4
2064,60283,52471,-22
1820,60310,52473,28
2060,60329,52485,9
2026,60338,52489,23
2124,60322,52487,-37
2136,60311,52476,-25
2056,60310,52479,-34
2216,60311,52481,4
2124,60311,52482,-15
2057,60308,52473,44
2136,60319,52480,12
2160,60342,52489,31
2792,60350,52494,-22
2712,60373,52502,-10
1996,60401,52509,-15
2000,60425,52523,27
2008,60441,52528,14
1985,60442,52524,56
1976,60467,52536,9
1972,60485,52537,25
2032,60486,52541,-47
2064,60450,52525,-39
2004,60346,52493,-5
2044,60212,52446,25
2038,60096,52416,18
2020,60010,52386,34
1980,59978,52369,-19
1980,59982,52375,-12
2044,59998,52386,-50
2047,60019,52390,-54
2018,60047,52396,-7
2064,60077,52408,11
2060,60090,52418,11
2068,60101,52412,27
2000,60105,52420,-15
1993,60101,52420,-6
2104,60091,52412,-47
2105,60085,52405,-47
2072,60094,52416,-20
2106,60106,52419,33
2092,60132,52434,26
2104,60150,52434,14
1924,60189,52447,-16
1918,60224,52457,-9
3864,60257,52475,-30
3852,60282,52477,-34
2084,60304,52488,23
1932,60335,52492,41
1918,60358,52511,35
1972,60385,52512,11
1928,60417,52531,-15
1924,60453,52539,-5
2012,60475,52546,-12
2124,60463,52545,-19
1988,60376,52511,32
2000,60260,52475,43
1996,60139,52434,41
2048,60060,52412,13
1988,60020,52404,-44
1974,60041,52409,-41
2080,60078,52412,-9
2080,60109,52431,-22
2040,60135,52429,36
1836,60166,52447,45
2029,60186,52453,49
2092,60215,52454,-14
2034,60244,52472,-23
2047,60266,52477,-24
2128,60262,52473,-10
2132,60270,52482,-23
2192,60261,52466,25
2080,60273,52476,27
2073,60290,52480,38
2130,60328,52497,-17
1980,60351,52497,-32
1984,60384,52510,-32
3768,60426,52523,13
3684,60451,52537,-8
2158,60465,52537,33
1948,60492,52545,15
1948,60522,52549,37
2041,60559,52563,-22
1968,60590,52580,-21
2000,60619,52581,-24
2044,60638,52599,8
2037,60628,52590,-9
2092,60542,52558,49
2040,60414,52523,5
2037,60299,52482,21
2080,60225,52455,-19
2024,60210,52455,-29
2044,60226,52456,-36
2064,60254,52467,31
2062,60294,52476,17
2064,60325,52487,35
2032,60358,52494,7
2031,60392,52504,22
2088,60419,52516,-42
2040,60441,52520,-26
2045,60440,52527,-39
2116,60441,52523,27
2104,60435,52524,20
2130,60429,52522,36
2024,60433,52520,-10
2024,60450,52532,3
2084,60469,52532,-55
2224,60493,52547,-6
2278,60501,52546,-29
2532,60526,52551,38
2252,60543,52563,39
1996,60559,52561,21
1908,60581,52574,-4
1912,60600,52579,1
1976,60617,52589,-46
1974,60637,52592,-13
2093,60657,52600,-24
2002,60663,52611,33
1994,60601,52583,31
2064,60500,52544,27
1978,60376,52509,-12
1978,60271,52467,-3
2032,60216,52449,-32
2016,60200,52446,0
2030,60220,52455,-18
2004,60237,52455,50
1996,60264,52468,45
1928,60280,52468,21
2010,60304,52477,-39
1997,60322,52484,-28
2064,60341,52485,-33
2052,60336,52493,4
2058,60339,52486,-6
2148,60327,52490,30
2054,60316,52480,22
2120,60325,52485,-18
2052,60334,52489,-31
2054,60361,52495,-26
2080,60383,52507,-10
1992,60404,52518,20
1996,60438,52528,13
3704,60476,52534,21
3604,60513,52553,20
2060,60539,52565,-10
1956,60564,52570,-36
1953,60589,52577,-22
1912,60615,52577,-16
1986,60632,52586,24
1987,60652,52601,14
1938,60672,52609,41
1944,60636,52592,50
2012,60545,52561,-20
1970,60420,52522,-39
1992,60309,52483,-49
1992,60234,52463,-1
2034,60213,52452,26
2036,60237,52463,29
2004,60262,52476,32
2002,60292,52472,46
2080,60327,52485,-11
2068,60345,52498,-41
2058,60377,52512,-50
2047,60397,52514,14
2112,60422,52516,21
2108,60434,52526,22
2044,60444,52531,5
2064,60437,52529,26
2132,60449,52531,-58
2112,60463,52539,-40
2120,60488,52546,-38
2096,60512,52554,16
2065,60536,52556,23
1756,60566,52572,25
3172,60600,52583,4
3282,60623,52592,5
2280,60654,52595,0
2004,60666,52604,-34
2004,60691,52613,-44
1944,60705,52614,-33
1992,60732,52620,39
1984,60739,52625,45
1968,60762,52634,37
1971,60756,52630,26
2024,60694,52607,43
2036,60562,52565,-2
2070,60430,52522,-25
1996,60330,52483,-36
2016,60278,52469,-15
2022,60273,52460,31
1792,60287,52475,41
2031,60315,52474,42
2020,60346,52487,32
2056,60365,52496,-17
2066,60394,52496,-8
2020,60430,52512,-55
2154,60444,52521,-5
2064,60461,52527,-21
2052,60459,52519,33
2074,60454,52524,29
2056,60443,52518,37
2100,60450,52517,-35
2105,60454,52519,-23
2076,60478,52528,-37
2060,60508,52540,10
2054,60535,52549,-1
2780,60548,52552,38
2888,60577,52563,29
2324,60590,52566,-4
1938,60608,52568,-53
1971,60625,52576,-38
1914,60660,52590,-42
1984,60666,52589,17
1972,60683,52594,4
2000,60698,52602,56
2007,60702,52607,44
2008,60668,52587,9
2064,60570,52560,-22
2064,60434,52510,-21
1980,60323,52478,-5
2016,60252,52448,38
2002,60234,52447,29
2036,60250,52452,37
2028,60278,52463,37
2028,60313,52467,-10
2084,60348,52482,-45
2076,60376,52494,-40
2032,60410,52505,-9
2056,60432,52507,37
2048,60444,52514,31
2092,60447,52514,33
2089,60435,52516,41
2080,60429,52500,-10
2120,60429,52508,-35
2116,60440,52508,-39
2072,60466,52523,4
2084,60490,52536,80
2080,60516,52538,80
2136,60546,52557,29
2188,60572,52559,44
2772,60612,52575,-37
1992,60636,52585,-40
2080,60662,52593,-51
1930,60694,52607,2
1920,60714,52611,36
1914,60742,52619,32
1974,60748,52628,-6
1984,60761,52624,4
1952,60750,52624,-41
2020,60656,52586,-42
2016,60530,52548,-50
2008,60411,52509,21
1732,60326,52479,30
1982,60310,52479,27
2052,60330,52480,13
2040,60366,52495,18
1986,60409,52506,-38
2042,60444,52521,-18
2024,60475,52530,-27
2128,60501,52536,30
2024,60528,52552,25
2032,60550,52558,27
2108,60563,52558,-15
2104,60559,52561,-13
2012,60553,52558,-38
2144,60543,52554,-5
2098,60550,52554,-15
2088,60559,52558,48
2064,60576,52565,31
2068,60600,52570,38
2112,60622,52576,-15
2096,60646,52587,-7
3120,60670,52602,-48
2264,60695,52605,6
2242,60720,52612,-5
1992,60742,52623,34
1929,60767,52629,11
1920,60781,52633,25
2000,60799,52635,-36
1998,60813,52645,-30
1994,60824,52652,-31
2044,60805,52641,10
2040,60718,52613,-6
2092,60578,52565,51
2000,60460,52533,12
2008,60380,52502,30
2056,60357,52494,-33
2049,60365,52497,-21
2040,60402,52510,-25
2068,60431,52516,23
2064,60464,52528,5
2112,60503,52535,43
2020,60527,52547,-1
2028,60553,52554,7
2116,60577,52567,-49
2108,60582,52561,-37
2085,60584,52567,-21
2144,60567,52563,26
1931,60554,52554,23
2156,60548,52550,46
2080,60570,52561,-11
2085,60585,52562,-1
2140,60606,52572,-219
2146,60628,52581,-41
2034,60653,52584,-15
3288,60670,52591,40
3194,60690,52596,36
2098,60714,52611,55
1944,60737,52613,-9
1959,60765,52623,-5
2016,60799,52638,-44
1974,60816,52644,-43
2012,60839,52651,18
2024,60862,52651,27
2010,60854,52656,31
1898,60760,52621,6
1992,60618,52574,-14
1969,60493,52531,-4
2024,60414,52507,-43
2029,60391,52491,-49
2064,60403,52504,11
2096,60444,52512,48
2004,60486,52524,47
2104,60521,52532,-12
2040,60557,52551,-41
2054,60578,52559,-29
2080,60607,52560,-42
2068,60606,52566,-48
2120,60601,52564,20
2088,60583,52553,27
2092,60566,52550,19
2104,60547,52535,-4
2052,60545,52545,-27
2072,60552,52545,-16
2068,60567,52546,-6
2074,60590,52558,-16
2160,60618,52569,16
2640,60633,52571,29
2558,60651,52577,29
2008,60662,52580,1
1960,60686,52590,-62
1977,60711,52600,48
1946,60738,52612,-14
1940,60761,52617,-27
1996,60779,52624,31
1970,60795,52622,32
1988,60764,52617,37
2060,60670,52583,-33
2016,60545,52542,-40
2022,60437,52505,-41
1988,60367,52483,8
1985,60354,52482,-8
2056,60366,52482,32
2020,60401,52494,1
2028,60444,52506,10
2042,60476,52516,-42
2056,60509,52526,-33
2060,60543,52538,-33
2020,60566,52544,0
2022,60582,52553,-13
2084,60586,52555,20
2050,60581,52552,-11
2086,60574,52556,-3
2096,60575,52550,-41
2092,60583,52558,-27
2104,60603,52560,-36
2072,60641,52573,22
2180,60670,52588,-1
2017,60715,52597,27
3816,60744,52610,5
3784,60777,52620,21
2096,60814,52633,-39
1968,60846,52653,-10
2016,60876,52658,-14
1936,60911,52662,40
1936,60927,52673,30
1996,60942,52671,34
1716,60950,52682,-5
1949,60936,52677,4
2004,60836,52633,-9
2044,60677,52589,6
2057,60552,52540,-9
1960,60467,52519,39
1955,60435,52505,39
2120,60446,52507,35
2020,60483,52520,-6
2038,60524,52533,-5
2000,60554,52538,-39
2060,60571,52549,6
2066,60599,52555,-10
2052,60621,52569,60
2026,60641,52565,55
2066,60650,52578,0
2100,60643,52573,-4
2106,60627,52562,-1
2080,60618,52560,-56
2076,60612,52559,31
2104,60624,52563,13
2066,60640,52568,37
2074,60669,52581,30
2104,60685,52586,-10
2962,60714,52592,-39
2880,60734,52606,-22
1968,60757,52609,-21
1984,60770,52614,15
1984,60793,52615,5
1932,60814,52632,33
1933,60838,52635,24
2000,60849,52642,-4
2056,60857,52641,-46
2072,60837,52630,-38
2036,60736,52603,-24
2032,60601,52561,28
2028,60489,52521,19
2016,60417,52494,43
2029,60399,52479,41
2032,60425,52488,-6
2074,60454,52502,-43
2084,60497,52516,-34
2040,60533,52528,2
2100,60575,52541,58
2105,60604,52550,56
2052,60627,52558,40
1831,60645,52565,55
2068,60633,52564,-23
2140,60619,52558,-36
2146,60606,52553,-35
2073,60594,52550,13
2114,60599,52547,42
2202,60610,52555,45
2104,60635,52564,9
2122,60644,52569,28
2368,60667,52575,-13
2472,60679,52577,-41
2434,60692,52581,-45
1952,60714,52588,26
1986,60725,52592,19
1980,60739,52596,7
1994,60767,52604,-9
2007,60775,52609,18
1796,60781,52606,-48
2072,60780,52609,-52
2044,60723,52596,-62
2044,60596,52544,2
2060,60470,52505,29
2052,60363,52465,24
2112,60294,52445,3
2041,60295,52438,17
2024,60318,52454,-29
2080,60342,52457,-22
2080,60367,52468,-36
2028,60407,52478,25
2100,60425,52488,30
2056,60451,52498,26
2084,60468,52501,-10
2100,60478,52497,-4
2010,60473,52500,-22
2140,60476,52494,-10
2140,60478,52496,-18
2058,60481,52500,34
2076,60500,52506,38
2064,60506,52513,43
2096,60534,52518,-11
2101,60565,52528,-5
1964,60593,52543,-12
3680,60610,52548,5
3583,60635,52555,-5
2012,60659,52555,45
1940,60672,52572,18
1942,60698,52574,36
1976,60714,52585,-33
1972,60730,52584,-17
1944,60749,52589,-26
2016,60755,52595,9
2005,60734,52589,-4
2016,60631,52547,21
2016,60503,52512,-2
2013,60377,52463,15
2036,60300,52440,-51
2040,60282,52437,-39
1988,60285,52439,-31
2072,60304,52443,19
2058,60328,52447,2
2056,60349,52457,14
2042,60361,52461,-3
1848,60386,52463,1
2088,60406,52476,-38
2089,60429,52478,-28
2056,60442,52480,-25
2080,60433,52483,25
2080,60429,52482,17
2138,60423,52482,47
2096,60437,52476,-6
2088,60454,52486,4
2128,60476,52499,-33
2124,60493,52500,-28
2074,60520,52505,-14
2250,60535,52513,38
2298,60563,52521,30
2660,60582,52521,23
1968,60596,52534,-31
1960,60616,52541,-33
1772,60632,52539,-35
2028,60653,52548,-35
1956,60653,52551,2
1978,60660,52549,38
1972,60679,52551,30
2072,60667,52552,0
2112,60593,52517,-29
2036,60467,52476,-19
2084,60340,52443,-46
2080,60246,52407,-50
2032,60216,52396,-2
2064,60214,52397,26
2046,60246,52397,17
2120,60277,52417,8
2018,60303,52422,-45
2028,60325,52430,-38
2082,60358,52435,-31
2076,60386,52447,-39
2096,60410,52451,27
2034,60421,52465,46
2047,60423,52464,39
2116,60408,52460,-7
2057,60412,52453,-30
2064,60416,52451,-22
2130,60434,52469,-13
2114,60459,52470,-21
2088,60491,52478,25
1992,60525,52494,47
1972,60553,52506,37
3456,60572,52502,-14
2232,60602,52510,-8
2216,60618,52518,0
1993,60628,52523,-9
1992,60654,52530,-22
2000,60674,52539,31
1968,60684,52543,26
1964,60702,52549,37
2056,60706,52547,0
2058,60699,52541,-54
2074,60606,52515,-49
2064,60482,52468,1
2077,60371,52429,-18
2036,60291,52405,11
1984,60271,52402,9
1973,60282,52400,19
2028,60316,52419,-27
2032,60336,52424,-30
2037,60372,52439,-29
2056,60393,52443,-5
2041,60424,52445,-29
2068,60442,52455,35
2024,60443,52458,0
2149,60449,52459,25
2096,60424,52446,-29
2118,60418,52445,-14
2130,60406,52439,-24
2057,60406,52447,30
2047,60424,52445,12
2090,60447,52458,31
2036,60471,52467,-6
2046,60483,52469,9
2000,60510,52474,-14
3336,60538,52492,-5
3452,60552,52490,-9
1996,60571,52496,54
1942,60595,52504,40
1980,60617,52516,47
1882,60628,52523,-16
1890,60652,52530,-6
2048,60663,52534,-45
1980,60684,52536,0
1997,60670,52538,-12
1992,60605,52506,13
1988,60493,52480,9
2040,60376,52432,14
1980,60284,52407,-41
1966,60254,52398,-25
2018,60253,52398,-44
2044,60284,52401,6
2046,60307,52410,-6
1992,60332,52416,36
1990,60350,52428,39
2040,60369,52432,-4
2024,60395,52434,-13
2032,60413,52439,-3
2056,60418,52448,-18
2084,60413,52450,23
2092,60414,52442,5
2024,60406,52442,47
2032,60415,52447,43
2128,60434,52449,12
2077,60453,52461,-46
2092,60477,52470,-25
2088,60494,52469,-13
2096,60521,52480,42
2074,60543,52485,23
3162,60551,52487,73
3268,60586,52497,62
2288,60602,52505,-12
1964,60611,52505,-13
1975,60633,52515,2
1928,60644,52517,-9
1992,60676,52524,26
2000,60685,52525,12
1984,60705,52535,6
1996,60701,52540,10
2058,60639,52509,-26
2080,60522,52475,-40
1860,60390,52429,-34
2008,60296,52399,-2
2068,60241,52387,26
2060,60252,52380,15
1994,60282,52398,15
2014,60306,52403,29
2056,60332,52403,-12
2080,60365,52419,-30
2090,60381,52418,-24
2024,60410,52436,0
2114,60429,52441,8
2110,60441,52445,10
2044,60434,52443,23
2036,60429,52440,41
2128,60427,52432,-26
2128,60436,52441,-20
2100,60444,52436,-27
1864,60467,52445,28
2144,60494,52456,28
2108,60515,52463,21
2028,60545,52469,0
2057,60575,52480,18
3200,60600,52486,-41
2136,60623,52502,-11
2058,60645,52503,-21
1932,60674,52521,21
1994,60686,52522,45
1994,60715,52537,39
1996,60733,52537,-6
2009,60760,52541,13
2040,60773,52552,-32
2092,60730,52541,-17
2101,60622,52496,-34
2010,60508,52462,27
2060,60424,52435,11
2051,60373,52422,12
1992,60371,52417,5
2032,60410,52427,16
2028,60449,52450,-34
2072,60477,52453,2
2072,60516,52460,-15
2044,60537,52470,1
2072,60565,52481,29
2074,60585,52482,35
2047,60597,52494,-75
2057,60592,52492,-67
2052,60588,52482,-17
2136,60586,52488,-9
2136,60596,52488,-30
2088,60606,52495,36
2092,60639,52503,16
2088,60667,52513,29
1994,60685,52524,-33
1986,60721,52530,-24
3656,60749,52553,-34
2224,60768,52549,21
2200,60797,52565,4
1940,60823,52574,37
1944,60855,52577,7
1938,60880,52591,27
1984,60891,52593,-12
1988,60911,52603,-6
1952,60920,52600,-11
2064,60907,52593,28
2059,60821,52570,7
2020,60698,52530,2
2001,60599,52492,-14
1983,60521,52469,7
2032,60495,52458,40
2144,60517,52466,4
2000,60548,52475,-9
2052,60570,52486,-2
2038,60598,52496,1
2016,60620,52506,-21
2024,60650,52510,15
2144,60664,52516,0
2112,60678,52513,6
2112,60685,52526,5
2016,60683,52524,-20
1916,60669,52518,-25
2108,60666,52515,4
2084,60668,52516,-5
2056,60686,52521,29
2052,60702,52527,18
2114,60719,52532,-1
2112,60744,52544,10
2130,60770,52550,-22
2984,60799,52559,-44
2872,60823,52569,-44
1992,60840,52572,-16
1936,60863,52584,29
1926,60887,52592,22
1984,60898,52587,5
1962,60922,52601,31
1944,60939,52603,-36
2014,60945,52605,-19
2009,60922,52599,-23
2040,60829,52564,-2
1972,60720,52526,19
1992,60610,52492,16
2052,60548,52478,16
2040,60528,52464,34
2008,60561,52475,-4
2032,60588,52485,0
2021,60628,52500,-9
2076,60652,52501,28
2005,60674,52508,29
2001,60691,52520,28
2056,60719,52521,5
2058,60732,52530,23
2060,60741,52532,-22
2124,60738,52538,3
2106,60728,52531,-6
2108,60728,52527,20
2044,60739,52533,5
2041,60752,52534,8
2104,60776,52547,-6
2087,60794,52555,0
2084,60814,52561,-34
2912,60842,52566,-10
2836,60863,52567,-17
2072,60874,52581,29
1948,60898,52582,31
1953,60920,52594,35
1976,60937,52600,-14
1796,60945,52596,0
2008,60961,52603,-38
1998,60970,52612,-2
1999,60954,52606,-28
2096,60871,52580,38
2002,60766,52544,4
2118,60659,52504,24
2028,60577,52477,-39
2032,60559,52474,-27
2052,60566,52479,-38
