2072,59652,53063,84
1994,60591,52479,7
2008,60627,52491,-16
2072,60657,52500,32
2017,60686,52518,21
2032,60703,52517,36
2052,60728,52530,-29
2044,60737,52527,-21
1856,60744,52537,-21
2064,60739,52528,20
2046,60740,52528,6
2116,60743,52535,28
2080,60756,52539,0
2088,60771,52543,9
2152,60787,52550,-42
2064,60813,52554,-30
1980,60846,52572,-1
3712,60873,52576,2
3632,60895,52587,-4
2096,60920,52591,39
1956,60942,52607,3
1936,60967,52614,7
1936,60979,52613,-38
1938,61006,52622,-30
1969,61020,52627,1
1928,61029,52632,25
1932,61020,52622,17
2028,60946,52604,15
2010,60834,52560,-3
2028,60717,52525,5
1972,60644,52498,-32
1968,60614,52495,-33
2088,60613,52488,0
2005,60645,52509,22
2018,60667,52503,16
2058,60695,52519,29
2064,60701,52520,-11
2080,60728,52527,-6
2016,60743,52531,-33
2010,60756,52533,-44
2080,60768,52540,24
2092,60763,52537,24
2108,60755,52528,18
2080,60757,52531,-2
2120,60762,52539,-16
2112,60767,52532,-5
2064,60783,52544,-23
2066,60800,52548,-30
2045,60829,52561,36
3680,60841,52562,32
3697,60859,52560,26
2152,60868,52572,7
2004,60885,52573,-21
1936,60901,52582,-7
1936,60926,52587,-13
1934,60934,52590,-23
2008,60960,52599,24
2034,60967,52603,33
2035,60964,52593,31
2032,60917,52581,-6
2080,60810,52547,-15
2086,60694,52500,-14
2008,60600,52472,-9
2014,60555,52455,-27
2045,60538,52456,19
2024,60562,52457,11
2102,60579,52466,20
2050,60603,52470,-22
2092,60631,52487,-31
2100,60637,52480,-24
1896,60663,52494,-3
2066,60669,52494,-23
2072,60684,52497,8
2096,60666,52493,-10
2106,60654,52485,5
2072,60640,52487,-31
2208,60631,52474,-18
2117,60641,52482,-22
2068,60664,52490,4
2093,60672,52494,-19
2512,60695,52495,23
2420,60714,52507,9
2420,60736,52507,29
1984,60754,52518,-23
2002,60772,52526,-21
2008,60799,52536,-34
1956,60820,52537,45
1975,60838,52544,28
2016,60838,52544,34
2040,60849,52547,-2
2070,60809,52531,14
2047,60725,52502,-19
2096,60608,52471,-1
2084,60506,52427,-13
2016,60461,52418,30
2022,60447,52416,16
2008,60463,52413,46
2040,60482,52429,-3
2058,60506,52431,7
2020,60526,52441,-19
2084,60542,52443,-9
2074,60555,52444,-26
2068,60575,52448,31
2068,60569,52452,22
2122,60573,52453,3
2148,60555,52445,-10
2152,60547,52445,-2
2080,60546,52445,-32
2128,60549,52439,-4
2122,60554,52443,-18
2018,60570,52456,7
2039,60581,52455,8
3416,60607,52460,-4
2047,60620,52467,-20
2034,60636,52474,-5
1896,60660,52481,-30
1958,60674,52480,9
1954,60691,52483,-13
1976,60717,52499,35
1979,60727,52506,27
1936,60734,52499,18
2024,60677,52479,-27
2144,60578,52447,-27
1968,60460,52413,-16
1984,60356,52378,-6
1976,60300,52359,-15
2016,60286,52355,43
2024,60314,52364,47
1984,60340,52374,5
2060,60380,52388,-8
2044,60401,52397,1
1992,60415,52395,-13
1794,60443,52410,7
1982,60460,52409,2
2024,60479,52415,29
2013,60486,52422,34
2032,60482,52413,-14
2100,60488,52419,-27
2092,60494,52421,-17
2144,60499,52423,0
2044,60528,52429,11
2032,60549,52436,11
2404,60569,52449,23
2495,60590,52449,33
2396,60624,52458,-8
1956,60641,52474,-26
1946,60661,52475,-29
1912,60679,52480,-3
1916,60705,52490,22
1910,60720,52491,26
1954,60735,52495,12
1958,60744,52495,35
1924,60716,52487,-8
2004,60635,52462,-32
1999,60514,52423,-32
1988,60399,52380,19
1968,60333,52364,6
1956,60314,52356,4
2016,60318,52360,-7
2023,60348,52361,15
1984,60369,52371,-11
2000,60377,52376,-18
1993,60403,52378,-20
2028,60423,52392,15
1976,60435,52395,48
1968,60464,52403,44
2072,60467,52403,0
2064,60456,52397,19
2044,60447,52393,-53
2058,60439,52394,-29
2047,60446,52385,-40
2082,60454,52395,24
1940,60467,52396,20
1934,60486,52399,25
3488,60510,52412,18
3538,60518,52414,29
2184,60534,52416,-33
1936,60553,52423,-6
1688,60568,52428,-17
1984,60591,52433,27
1952,60592,52430,39
1949,60605,52433,43
1996,60623,52442,-14
1992,60618,52433,0
2052,60569,52421,-27
2004,60456,52378,7
1978,60328,52341,-14
2016,60215,52300,29
1984,60160,52287,0
1992,60150,52281,18
2028,60164,52281,-19
2062,60186,52293,-18
2056,60201,52294,-36
2064,60226,52297,7
2047,60242,52306,-11
1880,60263,52308,24
2047,60278,52317,11
2026,60282,52314,31
2080,60271,52318,-26
2065,60267,52308,-16
2092,60263,52312,-20
2112,60260,52317,35
2032,60270,52308,17
2088,60286,52321,25
2976,60300,52326,-7
3088,60318,52328,5
2328,60335,52339,-32
2312,60362,52339,-19
1976,60386,52353,-21
1940,60405,52355,34
1944,60421,52367,22
2028,60430,52362,26
1988,60454,52367,-9
1999,60468,52373,5
2026,60466,52378,-44
2034,60406,52353,-42
2100,60294,52319,-4
2008,60161,52277,26
2012,60068,52245,18
2072,60043,52235,21
2036,60043,52243,7
2044,60080,52256,11
2042,60099,52255,-39
2038,60132,52263,-40
2104,60163,52285,-7
2024,60186,52286,23
2034,60211,52295,21
2096,60227,52293,17
2128,60246,52299,-19
2136,60235,52307,-12
2072,60241,52297,-35
2065,60242,52308,-45
2130,60251,52307,12
2046,60273,52316,20
2056,60286,52314,11
2024,60323,52330,20
3420,60300,52326,-8
3312,60369,52352,5
1985,60389,52350,-43
1966,60423,52365,-50
1952,60444,52373,7
1892,60464,52379,30
1905,60485,52379,30
1956,60510,52390,2
1984,60507,52392,-14
1996,60507,52393,-5
1968,60428,52361,-39
2068,60311,52325,-42
2024,60182,52285,23
1988,60099,52254,25
2000,60064,52242,24
2024,60077,52255,0
2037,60089,52256,-25
2028,60113,52263,-16
2008,60143,52270,-16
2008,60156,52278,-40
2056,60178,52278,21
1858,60203,52295,17
2064,60223,52301,23
2052,60230,52297,-36
2120,60232,52306,-47
2136,60233,52299,-50
2056,60227,52300,-3
2060,60237,52302,-19
2192,60260,52308,19
2100,60278,52323,30
2104,60302,52330,39
1976,60328,52328,1
3776,60352,52345,-23
3696,60378,52346,-27
2072,60389,52361,6
2040,60414,52358,-9
2001,60433,52368,41
1977,60466,52376,12
1992,60483,52379,29
1976,60498,52396,-19
2008,60507,52389,-40
2028,60509,52398,-43
2000,60446,52368,3
2000,60326,52333,-5
2064,60201,52285,39
2040,60105,52259,10
2050,60061,52240,29
2000,60067,52251,-24
2104,60084,52246,-24
2106,60107,52262,-30
2040,60135,52265,35
2041,60159,52283,31
2080,60176,52281,41
2112,60208,52293,-9
2112,60230,52298,6
2052,60236,52307,-37
2112,60232,52298,-13
2101,60227,52294,-31
2080,60224,52298,12
2092,60234,52297,11
2112,60246,52300,41
2120,60268,52311,-14
2121,60283,52319,-9
2010,60296,52319,-45
3368,60328,52325,0
3464,60348,52332,-18
2272,60372,52345,12
1978,60383,52346,14
1944,60401,52352,19
2016,60411,52351,-9
2022,60430,52354,0
1948,60444,52366,-30
2025,60461,52369,6
2144,60472,52371,-16
2068,60442,52357,13
2068,60369,52329,20
2056,60239,52292,0
2032,60118,52254,-31
2046,60037,52227,-22
2000,60011,52219,-36
2034,60036,52229,-10
2026,60060,52235,-20
2060,60098,52252,34
2069,60126,52254,26
1856,60155,52268,10
2056,60175,52279,-36
2041,60207,52286,-35
1996,60222,52298,-33
2080,60229,52299,17
2070,60221,52291,-1
2180,60209,52291,22
2092,60211,52285,18
2018,60227,52294,-4
2100,60237,52300,-44
2097,60265,52314,-36
1984,60285,52321,-21
3472,60321,52326,33
3478,60344,52332,26
2264,60355,52345,41
2249,60379,52346,42
1944,60407,52360,-11
2000,60422,52367,-16
1992,60446,52372,-25
1936,60456,52370,-6
2000,60477,52386,36
1992,60495,52385,36
2080,60476,52381,7
2072,60407,52361,24
2020,60293,52320,-12
2028,60178,52286,-39
2044,60108,52263,-49
2028,60100,52266,-2
2012,60113,52274,38
2010,60136,52273,35
2058,60174,52288,16
2064,60205,52301,37
2016,60227,52301,-14
2072,60252,52317,-40
2078,60270,52312,-50
2056,60296,52325,29
2020,60301,52335,41
2013,60300,52327,30
2114,60296,52332,5
2120,60303,52332,23
2036,60316,52340,-41
2089,60325,52339,-28
2089,60352,52353,-37
2084,60391,52362,23
1948,60411,52375,24
1769,60442,52378,18
3936,60456,52388,-3
3902,60491,52392,12
2072,60514,52409,-38
1944,60525,52404,-24
1932,60546,52412,-39
1952,60575,52426,23
1916,60588,52431,42
1910,60606,52439,46
1994,60615,52442,2
1996,60619,52441,3
1962,60557,52417,-38
1988,60445,52385,10
2020,60328,52346,-5
1992,60235,52313,46
1968,60202,52307,31
1960,60208,52301,47
1956,60222,52313,-28
2028,60251,52314,-19
2020,60287,52328,-51
2024,60309,52339,-1
2018,60331,52348,-13
2068,60353,52351,22
2084,60360,52356,17
2116,60383,52361,-9
2072,60371,52366,-21
2064,60383,52363,-9
2092,60384,52365,-31
2084,60391,52364,16
2066,60405,52371,-1
2164,60422,52375,42
2132,60452,52389,37
2052,60472,52396,-3
2692,60500,52399,-41
2786,60527,52409,-28
2322,60554,52421,-24
1930,60572,52424,7
1953,60594,52432,-4
1984,60608,52442,41
1980,60623,52440,42
1920,60638,52442,-4
2018,60661,52449,-64
2001,60677,52457,-67
2040,60664,52458,-36
2001,60575,52416,41
2003,60453,52383,34
2036,60344,52353,50
2038,60272,52320,50
2000,60254,52317,9
2034,60273,52328,-29
2018,60307,52338,-27
2050,60338,52349,-3
2020,60358,52356,44
2022,60382,52359,40
2080,60418,52369,34
2076,60451,52385,47
2072,60481,52397,-18
2068,60481,52399,-42
2060,60479,52394,-46
2116,60455,52388,0
2047,60450,52377,31
2046,60456,52378,30
2098,60472,52390,15
1984,60487,52402,23
2047,60507,52399,-9
2668,60531,52415,-43
2756,60554,52415,-51
2372,60572,52422,-44
1928,60595,52424,24
2041,60604,52429,18
1980,60628,52440,24
1977,60641,52450,-16
1966,60660,52454,48
2000,60679,52459,-1
1996,60686,52460,-15
2080,60684,52465,-47
1980,60601,52437,-16
1988,60481,52393,16
2032,60367,52364,39
2034,60284,52335,27
1817,60260,52326,29
2008,60264,52327,12
1972,60290,52334,7
2058,60312,52345,-26
2064,60346,52349,-11
2065,60385,52363,-23
2138,60407,52374,43
2062,60428,52381,40
2048,60443,52387,33
2082,60442,52382,-19
2079,60439,52384,-9
2122,60440,52387,-47
2080,60435,52389,-2
2064,60440,52389,-15
2074,60446,52389,2
2084,60468,52396,1
1996,60484,52406,23
3768,60505,52410,-55
3732,60521,52411,-43
2112,60542,52427,-48
1933,60563,52424,15
1942,60593,52442,-2
1962,60613,52454,40
1946,60628,52451,36
1988,60647,52459,14
1944,60661,52459,-14
1952,60663,52467,-13
2020,60607,52446,-18
1996,60501,52409,23
2010,60369,52367,9
1984,60281,52339,48
1984,60224,52324,41
2040,60234,52327,9
1994,60259,52337,-11
2007,60286,52347,3
2068,60317,52356,-13
2040,60349,52363,46
2052,60383,52380,33
2036,60409,52381,40
2028,60437,52391,37
2080,60443,52401,-19
2046,60443,52394,-46
2056,60441,52399,-40
2104,60441,52407,-7
2090,60448,52404,32
1865,60456,52411,29
2072,60477,52413,31
2064,60507,52423,36
2028,60539,52428,-13
3720,60566,52447,-44
3756,60580,52451,-49
2168,60597,52447,-5
2000,60618,52454,8
2008,60641,52467,6
1941,60661,52466,29
1928,60680,52481,48
1996,60684,52485,-17
1968,60698,52481,-32
2028,60697,52484,-37
2028,60632,52468,13
2052,60523,52422,58
2060,60396,52383,56
1770,60311,52355,-4
2000,60282,52348,7
2064,60291,52359,-13
2064,60312,52359,-31
2076,60357,52375,-25
2064,60386,52383,18
2184,60423,52390,30
2096,60448,52401,29
2026,60483,52409,3
2040,60501,52424,21
2116,60516,52432,-34
2116,60514,52424,-29
2136,60508,52421,-39
2122,60497,52424,18
2116,60501,52415,41
2124,60512,52422,39
2074,60528,52422,-23
2076,60545,52435,-13
2080,60556,52435,-46
3172,60579,52444,-12
3108,60609,52452,-32
2056,60631,52463,23
2042,60648,52463,7
2040,60679,52479,17
1994,60702,52483,5
2000,60704,52487,12
2056,60723,52486,-27
2072,60738,52499,0
2091,60724,52493,-12
2026,60634,52454,43
2080,60512,52417,28
2080,60400,52382,48
2049,60324,52358,-6
2060,60304,52345,-5
2072,60321,52355,-28
2088,60347,52361,23
2096,60387,52376,8
2047,60412,52386,28
2106,60443,52388,0
2089,60477,52399,15
2032,60508,52417,-60
2036,60512,52420,-46
2136,60510,52418,-27
2112,60491,52411,29
2120,60483,52405,14
2056,60471,52397,23
2108,60481,52399,-6
2106,60491,52401,10
1968,60511,52407,-41
1982,60533,52422,-32
3394,60551,52426,-212
2108,60567,52434,25
2205,60594,52439,18
1928,60613,52447,46
2004,60628,52451,-5
1998,60646,52458,6
2004,60653,52456,-147
2016,60672,52468,-144
2036,60670,52470,4
2066,60630,52447,30
2070,60530,52416,27
2010,60406,52385,201
1868,60297,52339,-11
2029,60244,52326,0
2004,60240,52321,-35
1994,60266,52327,-36
2002,60300,52344,6
2056,60327,52353,37
2058,60352,52362,37
2074,60381,52363,15
2028,60401,52375,-10
2024,60419,52379,1
2024,60437,52383,-43
2040,60438,52388,-40
2032,60429,52384,1
2096,60420,52386,25
2072,60428,52390,21
2012,60442,52381,-15
2056,60461,52398,-25
2044,60475,52404,-12
2540,60496,52406,-51
2653,60530,52417,-53
2296,60550,52426,29
1972,60576,52432,51
1969,60586,52433,38
1896,60617,52440,-10
1952,60639,52451,-28
1936,60650,52452,-16
1944,60673,52462,-23
1963,60684,52477,-28
1936,60646,52461,43
2024,60542,52422,55
2022,60407,52383,50
1968,60298,52342,-9
2008,60248,52330,-24
1988,60236,52320,-39
2046,60267,52340,-6
2060,60293,52343,-10
2004,60324,52357,35
2076,60333,52355,32
2072,60367,52362,33
2032,60389,52373,-7
2080,60410,52379,-37
2098,60420,52379,-29
2144,60419,52388,30
2152,60413,52377,15
2080,60411,52381,23
2104,60414,52378,16
1828,60421,52386,27
2104,60434,52391,-23
1992,60464,52395,-35
1986,60485,52407,-40
3576,60512,52413,12
3474,60521,52422,-6
2032,60540,52418,33
2008,60573,52437,14
2002,60597,52437,37
1992,60625,52450,-36
2004,60640,52457,-42
2006,60659,52464,-44
2090,60669,52458,15
2202,60640,52455,0
2036,60529,52418,19
2068,60405,52371,-10
2068,60289,52337,4
1816,60227,52312,-48
2032,60213,52315,-25
2012,60241,52326,-34
2104,60269,52332,17
2101,60296,52334,5
2058,60325,52348,26
2200,60344,52357,-39
2100,60365,52357,-26
2108,60385,52366,-44
2084,60387,52363,4
2086,60377,52357,-9
2160,60374,52350,8
2159,60370,52355,3
2136,60367,52354,35
2120,60367,52353,-12
2120,60383,52362,-8
2081,60401,52363,-28
3216,60431,52372,12
3301,60448,52375,-4
2336,60469,52382,45
2332,60486,52386,39
1968,60508,52400,28
1976,60529,52402,-13
1968,60554,52414,-3
2016,60563,52419,-7
1984,60582,52422,-2
1996,60592,52423,-20
2096,60565,52421,60
2092,60476,52385,56
2060,60348,52351,19
2020,60225,52302,-45
2006,60155,52282,-28
2052,60140,52271,-27
2000,60165,52283,15
2014,60192,52292,1
2040,60221,52300,30
2037,60243,52307,25
2047,60273,52313,6
2024,60290,52324,-43
2024,60299,52323,-25
2084,60313,52329,-31
2016,60301,52323,2
2024,60284,52317,-8
2081,60268,52307,44
2068,60280,52316,36
2064,60284,52318,-17
2024,60302,52324,-31
2008,60324,52328,-27
3176,60336,52339,-18
2228,60357,52335,37
2226,60373,52342,31
1976,60400,52348,30
2073,60407,52362,28
1988,60436,52367,-21
1932,60449,52371,-35
1932,60469,52373,-38
2040,60474,52381,-2
2000,60473,52369,34
2060,60413,52350,31
2046,60295,52317,28
2041,60176,52273,41
2040,60087,52247,-8
1708,60053,52237,-42
1988,60058,52244,-44
2040,60073,52247,21
2008,60112,52256,33
2010,60138,52260,27
2032,60164,52277,19
2030,60180,52275,34
2152,60200,52282,-19
2008,60215,52285,-36
2016,60223,52292,-37
2124,60213,52288,34
2088,60217,52288,35
2094,60218,52287,31
2098,60234,52288,-22
2064,60256,52297,-2
2096,60277,52303,-35
1976,60302,52317,-15
1998,60329,52326,-16
3144,60349,52339,17
1932,60371,52339,23
1966,60400,52348,30
1918,60429,52356,-6
1898,60445,52362,14
1946,60461,52364,-37
1912,60481,52378,-22
1922,60490,52375,-34
1988,60485,52373,18
2016,60433,52356,25
2037,60325,52311,22
1988,60211,52278,-31
1976,60115,52254,-11
2046,60070,52237,-49
2002,60075,52231,-9
2009,60088,52240,-25
2040,60112,52247,21
2044,60127,52256,17
2047,60151,52263,28
2020,60171,52264,-24
2015,60207,52276,-22
2104,60227,52286,-16
2060,60235,52291,4
2076,60242,52294,-11
2152,60245,52288,20
2096,60256,52292,0
2124,60270,52292,15
2080,60288,52299,-33
1841,60317,52315,-14
2128,60344,52324,-37
2081,60369,52327,24
2120,60386,52336,3
2960,60407,52340,33
2060,60437,52343,1
2156,60455,52349,24
1952,60483,52364,-44
1948,60497,52371,-20
1994,60515,52376,-18
1996,60521,52374,24
2012,60540,52378,10
2024,60534,52377,40
2068,60490,52356,-1
2074,60407,52338,12
2028,60309,52295,-35
2024,60238,52278,-26
1796,60210,52270,-1
2036,60213,52262,49
2026,60239,52275,39
2016,60250,52275,31
2080,60268,52273,-25
2076,60278,52277,-19
2114,60303,52291,-37
2024,60312,52288,-37
2081,60334,52299,7
2047,60329,52303,38
2064,60324,52294,32
2092,60319,52290,29
2144,60306,52286,-18
2104,60311,52287,-10
2058,60325,52285,-22
2072,60342,52299,-21
2096,60354,52300,10
2468,60360,52300,35
2560,60371,52300,32
2364,60375,52297,-6
2024,60389,52307,-24
2016,60398,52306,-12
1928,60416,52314,-10
1939,60416,52319,-12
1968,60427,52319,26
2008,60434,52316,49
2032,60442,52323,46
1976,60431,52315,-6
2064,60378,52294,-42
2072,60283,52267,-31
2004,60180,52231,-27
2022,60123,52207,-34
2044,60099,52204,25
2032,60115,52210,34
2044,60150,52227,27
1984,60183,52245,-9
2056,60221,52249,-38
2058,60261,52266,-26
2010,60300,52279,-17
2028,60339,52295,-25
2016,60356,52299,34
2076,60371,52297,27
2080,60371,52299,34
2072,60363,52305,3
2088,60354,52296,-45
1996,60359,52303,-39
2058,60375,52299,2
2066,60382,52309,-16
2046,60401,52305,30
2028,60429,52325,6
2042,60445,52324,23
3218,60465,52334,-18
2016,60482,52342,-41
1997,60497,52339,-49
1930,60504,52351,-1
1956,60511,52344,-17
1922,60527,52346,26
2000,60538,52356,1
1984,60542,52352,12
1984,60552,52356,-18
2033,60514,52350,-25
2033,60435,52325,-23
1800,60319,52286,29
2047,60237,52261,9
1984,60197,52247,30
2036,60200,52251,2
2044,60223,52258,13
2016,60259,52274,-25
2128,60274,52278,-26
2036,60297,52286,-26
2047,60324,52294,28
2067,60350,52310,6
2016,60376,52314,31
2092,60390,52326,-13
2088,60407,52323,3
2072,60409,52331,-38
2104,60406,52327,-31
2096,60423,52331,-42
2124,60451,52343,24
2140,60462,52345,15
2029,60483,52349,31
2088,60512,52368,-6
2114,60536,52369,1
2020,60553,52373,-44
3028,60566,52382,5
2912,60580,52385,-12
2016,60582,52385,38
2019,60595,52382,29
1912,60619,52393,8
1970,60631,52403,-12
1968,60642,52397,-6
1968,60657,52405,-36
2000,60660,52411,18
1994,60643,52405,-6
2064,60566,52372,40
2066,60472,52343,42
1992,60375,52315,10
2036,60316,52291,-32
2026,60310,52297,-21
2024,60321,52294,-13
2044,60349,52310,17
2026,60370,52308,1
2084,60378,52317,29
2085,60396,52317,26
2032,60418,52324,6
2072,60428,52330,-47
2056,60433,52326,-32
2068,60447,52332,-34
2036,60440,52336,15
2032,60442,52328,-4
2160,60445,52337,24
2156,60453,52341,26
2072,60465,52338,-12
2112,60479,52351,-54
2208,60508,52355,-40
2128,60539,52374,-15
2992,60569,52379,19
3084,60595,52388,11
2336,60611,52396,17
2313,60627,52393,15
2000,60650,52402,-4
2016,60667,52418,-38
2008,60689,52415,-35
2044,60707,52425,-10
1796,60717,52434,36
2010,60731,52441,34
2088,60723,52431,8
2069,60654,52414,23
2047,60571,52382,-9
2052,60472,52358,-31
2042,60411,52334,-29
2144,60401,52323,18
2016,60430,52335,49
2028,60463,52341,42
2088,60490,52357,14
2084,60508,52364,30
2046,60528,52367,-21
2100,60548,52376,-25
2066,60561,52376,-26
2068,60575,52383,13
2036,60567,52387,47
2046,60559,52376,43
2116,60544,52378,-1
2106,60536,52374,18
2046,60525,52368,-24
2080,60543,52372,-22
2076,60549,52378,-30
2044,60566,52374,20
3412,60579,52385,45
3460,60592,52380,39
2244,60605,52388,-7
2214,60621,52401,5
1976,60638,52402,-34
1924,60645,52404,-8
1922,60660,52408,-19
2000,60676,52416,28
2008,60683,52414,28
2018,60692,52419,30
2064,60667,52417,-20
2053,60584,52383,-17
2040,60487,52347,-38
1986,60374,52313,-15
1988,60312,52291,-26
2024,60293,52286,33
1992,60303,52292,21
2000,60333,52307,38
2020,60356,52313,-22
2012,60388,52312,-7
2044,60428,52321,-47
2004,60449,52338,1
1734,60466,52350,-22
2056,60479,52356,1
2064,60486,52351,17
2072,60476,52356,30
2064,60464,52343,32
2064,60465,52341,-12
2096,60479,52346,-5
2028,60482,52354,1
2029,60504,52354,-2
2404,60521,52369,-41
2420,60535,52373,12
2396,60558,52373,22
1964,60573,52384,33
2076,60584,52381,21
1984,60608,52389,3
1932,60617,52396,-51
1940,60629,52395,-22
1841,60645,52405,-24
2000,60653,52410,16
1976,60620,52396,5
2000,60539,52364,44
1999,60419,52335,34
2008,60301,52287,-3
2068,60227,52264,-32
1988,60211,52263,-30
2044,60227,52274,-2
2026,60244,52282,31
2032,60272,52279,26
2012,60301,52301,29
2004,60324,52299,31
2092,60355,52311,-19
2008,60386,52320,-36
2028,60405,52331,-30
2056,60407,52339,10
2100,60408,52329,32
2106,60398,52326,36
2032,60410,52332,20
2060,60423,52346,36
2090,60443,52349,-25
2044,60465,52356,-43
2050,60501,52371,-39
